MaSV,TenSV,GPA,ChuyenCan,DiemGiuaKy,SoMonTruot,SoTinChi,LichSuCanhBao,NoHocPhi,NguyCo
SV23868,Bùi Thị Nam,2.91,33,7.3,1,24,0,0,Thap
SV23869,Đặng Anh Cường,2.43,50,6.1,0,18,0,0,Thap
SV23870,Bùi Đức Linh,2.7,87,6.8,1,15,1,1,Cao
SV23871,Đặng Minh Cường,2.95,44,7.4,0,18,0,0,Thap
SV23872,Phạm Quang Hương,2.48,53,6.2,0,15,0,0,Thap
SV23873,Nguyễn Đức An,2.55,33,6.4,1,21,0,0,Thap
SV23874,Vũ Minh Nam,2.5,50,6.2,2,18,0,0,Cao
SV23875,Vũ Ngọc Giang,0.0,33,0.0,5,15,1,1,Cao
SV23876,Phạm Anh Dũng,0.0,33,0.0,7,21,0,0,Cao
SV23877,Lê Anh Dũng,2.69,33,6.7,0,21,0,0,Cao
SV23878,Bùi Đức Linh,2.84,33,7.1,0,24,0,0,Thap
SV23879,Vũ Quang Giang,2.71,33,6.8,1,21,0,0,Thap
SV23880,Phạm Đức Dũng,2.32,33,5.8,0,15,0,0,Thap
SV23881,Lê Anh Nam,2.71,39,6.8,0,18,0,0,Thap
SV23882,Phạm Đức Nam,2.77,33,6.9,0,18,0,0,Thap
SV23883,Hoàng Thảo Trang,2.25,39,5.6,2,18,1,1,Cao
SV23884,Vũ Thị Khánh,2.04,39,5.1,1,18,0,0,Thap
SV23885,Phạm Thị Cường,3.14,33,7.8,1,24,0,0,Thap
SV23886,Bùi Minh An,2.17,50,5.4,0,18,1,1,Thap
SV23887,Hoàng Anh Trang,2.9,33,7.2,0,18,0,0,Trung Binh
SV23888,Phạm Anh Bình,2.08,67,5.2,2,18,0,0,Trung Binh
SV23889,Trần Ngọc Hương,2.6,47,6.5,0,15,0,0,Thap
SV23890,Hoàng Thị Nam,2.45,33,6.1,0,21,0,0,Thap
SV23891,Nguyễn Ngọc Dũng,2.6,33,6.5,0,21,1,1,Trung Binh
SV23892,Đặng Thảo An,2.83,33,7.1,0,18,0,0,Trung Binh
SV23893,Nguyễn Thảo Bình,2.85,73,7.1,1,15,0,0,Thap
SV23894,Nguyễn Thảo Linh,2.4,93,6.0,4,15,0,0,Cao
SV23895,Phạm Minh Dũng,2.65,52,6.6,3,21,0,0,Trung Binh
SV23896,Bùi Ngọc Giang,2.64,33,6.6,1,21,0,0,Thap
SV23897,Nguyễn Quang An,2.2,33,5.5,5,18,0,0,Trung Binh
SV23898,Lê Ngọc An,2.39,38,6.0,0,21,0,0,Thap
SV23899,Vũ Minh Bình,2.48,39,6.2,1,18,0,0,Thap
SV23900,Đặng Đức Khánh,2.52,38,6.3,3,24,0,0,Trung Binh
SV23901,Vũ Ngọc An,2.78,33,7.0,1,21,0,0,Thap
SV23902,Hoàng Ngọc Khánh,2.3,61,5.8,2,18,0,0,Trung Binh
SV23903,Đặng Đức Trang,2.84,40,7.1,1,15,0,0,Trung Binh
SV23904,Vũ Thảo Hương,2.13,80,5.3,2,15,0,0,Cao
SV23905,Vũ Thảo Nam,0.0,67,0.0,7,21,0,0,Cao
SV23906,Vũ Đức Nam,2.2,56,5.5,0,18,0,0,Thap
SV23907,Phạm Ngọc Linh,2.79,33,7.0,1,24,0,0,Thap
SV23908,Nguyễn Minh Bình,2.5,61,6.2,2,18,0,0,Trung Binh
SV23909,Vũ Đức An,2.67,44,6.7,0,18,1,1,Thap
SV23910,Bùi Văn Nam,0.0,33,0.0,5,15,0,0,Cao
SV23911,Trần Văn Khánh,2.33,50,5.8,0,18,0,0,Trung Binh
SV23912,Hoàng Quang Nam,3.14,39,7.9,0,18,0,0,Thap
SV23913,Bùi Thảo Hương,2.2,44,5.5,1,18,0,0,Thap
SV23914,Bùi Anh Dũng,2.45,53,6.1,1,15,1,1,Thap
SV23915,Hoàng Quang An,2.44,83,6.1,5,30,1,1,Cao
SV23916,Vũ Minh Hương,2.6,40,6.5,0,15,0,0,Thap
SV23917,Vũ Ngọc Dũng,2.4,61,6.0,2,18,0,0,Thap
SV23918,Trần Quang Nam,2.67,33,6.7,0,18,0,0,Thap
SV23919,Trần Minh Trang,2.6,40,6.5,2,15,0,0,Trung Binh
SV23920,Nguyễn Quang An,2.58,33,6.5,1,24,0,0,Thap
SV23921,Lê Văn An,2.2,44,5.5,0,18,0,0,Thap
SV23922,Hoàng Quang Cường,2.72,38,6.8,1,21,0,0,Thap
SV23923,Nguyễn Thảo Cường,2.48,56,6.2,2,18,0,0,Thap
SV23924,Đặng Anh Khánh,2.58,48,6.4,1,27,0,0,Thap
SV23925,Phạm Ngọc Dũng,2.31,33,5.8,1,36,1,1,Trung Binh
SV23926,Hoàng Minh Nam,2.0,40,5.0,4,15,0,0,Trung Binh
SV23927,Trần Văn Khánh,2.87,33,7.2,0,24,0,0,Thap
SV23928,Trần Thị Khánh,2.83,44,7.1,0,18,1,1,Cao
SV23929,Đặng Minh Giang,0.0,85,0.0,0,0,0,0,Thap
SV23930,Bùi Văn Cường,2.36,56,5.9,1,18,0,0,Trung Binh
SV23931,Bùi Đức An,2.67,33,6.7,0,18,0,0,Thap
SV23932,Vũ Đức An,2.9,44,7.2,0,18,0,0,Thap
SV23933,Trần Quang Cường,2.53,43,6.3,2,30,0,0,Thap
SV23934,Nguyễn Anh Linh,2.0,87,5.0,4,15,1,1,Trung Binh
SV23935,Đặng Anh Dũng,0.0,56,0.0,6,18,0,0,Cao
SV23936,Nguyễn Thảo Dũng,2.2,67,5.5,2,18,0,0,Trung Binh
SV23937,Lê Thảo Nam,2.4,67,6.0,3,15,1,1,Cao
SV23938,Trần Đức Dũng,2.0,56,5.0,2,18,0,0,Trung Binh
SV23939,Vũ Văn Bình,2.84,33,7.1,0,21,0,0,Thap
SV23940,Vũ Đức Giang,2.86,33,7.2,0,21,0,0,Thap
SV23941,Đặng Đức Nam,2.2,53,5.5,2,15,0,0,Trung Binh
SV23942,Phạm Anh Nam,0.0,67,0.0,7,21,0,0,Cao
SV23943,Lê Thảo Nam,2.4,56,6.0,0,18,0,0,Thap
SV23944,Vũ Thị Nam,0.0,0,0.0,5,15,1,1,Cao
SV23945,Lê Đức An,0.0,33,0.0,6,18,1,1,Cao
SV23946,Vũ Văn An,2.77,39,6.9,0,18,0,0,Thap
SV23947,Nguyễn Minh Linh,0.0,85,0.0,0,0,0,0,Thap
SV23948,Hoàng Anh Nam,0.0,0,0.0,7,21,0,0,Cao
SV23949,Lê Minh Khánh,2.2,44,5.5,1,18,0,0,Thap
SV23950,Nguyễn Ngọc Bình,2.64,60,6.6,0,15,0,0,Thap
SV23951,Bùi Văn Bình,2.7,39,6.8,0,18,0,0,Cao
SV23952,Vũ Ngọc An,0.0,33,0.0,5,15,0,0,Cao
SV23953,Trần Thị Nam,2.84,33,7.1,1,24,0,0,Thap
SV23954,Bùi Quang Trang,2.6,33,6.5,0,15,0,0,Thap
SV23955,Đặng Đức Linh,2.4,72,6.0,4,18,0,0,Cao
SV23956,Đặng Quang Cường,0.0,0,0.0,7,21,0,0,Cao
SV23957,Bùi Thị Bình,2.56,40,6.4,0,15,0,0,Thap
SV23958,Lê Thị Cường,2.72,73,6.8,1,15,0,0,Thap
SV23959,Đặng Văn Linh,2.79,33,7.0,0,21,0,0,Thap
SV23960,Phạm Quang Dũng,3.0,44,7.5,0,18,0,0,Thap
SV23961,Vũ Quang Giang,0.0,0,0.0,6,18,0,0,Cao
SV23962,Trần Anh An,3.02,35,7.5,0,78,0,0,Thap
SV23963,Phạm Thảo An,2.68,33,6.7,1,21,0,0,Thap
SV23964,Nguyễn Thị An,2.65,33,6.6,0,36,1,1,Thap
SV23965,Đặng Quang Dũng,2.34,56,5.9,1,18,1,1,Cao
SV23966,Đặng Anh Bình,2.6,33,6.5,0,24,0,0,Thap
SV23967,Phạm Minh Linh,2.13,67,5.3,3,18,0,0,Cao
SV23968,Hoàng Thảo Hương,0.0,67,0.0,7,21,0,0,Trung Binh
SV23969,Đặng Thị Nam,2.6,50,6.5,0,18,0,0,Thap
SV23970,Lê Đức Nam,2.4,33,6.0,0,15,0,0,Thap
SV23971,Phạm Thảo An,2.43,33,6.1,0,18,0,0,Thap
SV23972,Nguyễn Quang Trang,2.37,48,5.9,1,21,0,0,Thap
SV23973,Đặng Anh Bình,2.2,53,5.5,1,15,0,0,Thap
SV23974,Đặng Ngọc Khánh,2.47,43,6.2,0,21,1,1,Thap
SV23975,Nguyễn Ngọc Linh,2.4,60,6.0,1,15,0,0,Thap
SV23976,Phạm Anh Khánh,2.89,33,7.2,0,21,0,0,Thap
SV23977,Trần Ngọc Dũng,2.76,33,6.9,0,21,0,0,Thap
SV23978,Đặng Quang Khánh,2.76,33,6.9,1,21,0,0,Thap
SV23979,Trần Văn Trang,2.97,33,7.4,0,21,0,0,Thap
SV23980,Trần Thảo Khánh,2.6,44,6.5,1,18,0,0,Trung Binh
SV23981,Phạm Ngọc Giang,2.43,39,6.1,0,18,0,0,Thap
SV23982,Đặng Minh Bình,3.13,39,7.8,0,18,0,0,Thap
SV23983,Lê Quang Giang,2.5,62,6.2,2,21,0,0,Thap
SV23984,Phạm Anh Linh,2.57,39,6.4,0,18,0,0,Thap
SV23985,Phạm Đức Nam,0.0,33,0.0,6,18,1,1,Cao
SV23986,Đặng Thị Khánh,2.5,33,6.2,0,18,0,0,Thap
SV23987,Đặng Anh Linh,2.25,78,5.6,2,18,0,0,Thap
SV23988,Phạm Ngọc Linh,3.05,33,7.6,1,21,0,0,Thap
SV23989,Lê Thị Trang,2.8,87,7.0,0,15,0,0,Thap
SV23990,Vũ Văn Hương,2.42,33,6.0,3,48,1,1,Thap
SV23991,Nguyễn Văn Bình,2.92,35,7.3,0,48,0,0,Thap
SV23992,Lê Thị Khánh,2.1,48,5.2,3,21,0,0,Cao
SV23993,Trần Thị Linh,2.57,44,6.4,0,18,0,0,Thap
SV23994,Vũ Ngọc Khánh,2.5,33,6.2,0,18,1,1,Thap
SV23995,Đặng Thảo Hương,2.25,36,5.6,0,36,0,0,Thap
SV23996,Trần Minh Nam,2.1,33,5.2,3,15,0,0,Cao
SV23997,Hoàng Văn Khánh,2.4,61,6.0,3,18,0,0,Cao
SV23998,Nguyễn Anh Trang,2.2,48,5.5,0,21,0,0,Thap
SV23999,Lê Minh An,2.52,48,6.3,2,21,0,0,Cao
SV24000,Hoàng Thảo Dũng,2.6,43,6.5,1,21,0,0,Cao
SV24001,Trần Thảo Nam,0.0,33,0.0,5,15,0,0,Cao
SV24002,Lê Quang Linh,0.0,0,0.0,5,15,0,0,Cao
SV24003,Bùi Ngọc Giang,2.7,33,6.8,0,18,0,0,Thap
SV24004,Nguyễn Thảo Dũng,2.7,33,6.8,1,21,0,0,Thap
SV24005,Lê Văn Giang,2.63,33,6.6,0,18,0,0,Thap
SV24006,Vũ Thị Cường,0.0,0,0.0,6,18,0,0,Cao
SV24007,Lê Ngọc Hương,2.62,44,6.6,0,18,0,0,Thap
SV24008,Phạm Văn Giang,2.88,83,7.2,3,18,0,0,Cao
SV24009,Phạm Thị Hương,2.4,56,6.0,2,18,0,0,Cao
SV24010,Trần Thị Khánh,0.0,33,0.0,5,15,0,0,Cao
SV24011,Lê Văn Giang,0.0,33,0.0,7,21,0,0,Cao
SV24012,Bùi Minh Hương,2.16,100,5.4,2,15,0,0,Trung Binh
SV24013,Vũ Đức Trang,0.0,0,0.0,6,18,0,0,Cao
SV24014,Bùi Anh Cường,3.23,33,8.1,0,21,0,0,Thap
SV24015,Lê Anh Trang,2.97,33,7.4,0,21,0,0,Thap
SV24016,Lê Thảo Trang,2.07,47,5.2,2,15,0,0,Cao
SV24017,Hoàng Đức Linh,2.4,61,6.0,3,18,0,0,Cao
SV24018,Trần Đức Dũng,0.0,33,0.0,6,18,0,0,Cao
SV24019,Trần Anh An,2.63,33,6.6,0,18,0,0,Thap
SV24020,Phạm Đức Dũng,2.79,33,7.0,0,24,0,0,Thap
SV24021,Trần Văn Cường,2.27,40,5.7,2,15,0,0,Cao
SV24022,Đặng Thị Nam,2.55,46,6.4,1,24,0,0,Thap
SV24023,Nguyễn Văn Hương,2.52,40,6.3,0,15,0,0,Thap
SV24024,Trần Thảo Cường,2.45,33,6.1,2,24,0,0,Cao
SV24025,Lê Văn Bình,0.0,67,0.0,7,21,0,0,Trung Binh
SV24026,Vũ Văn Khánh,2.2,53,5.5,0,15,0,0,Trung Binh
SV24027,Lê Quang Dũng,2.37,47,5.9,0,36,0,0,Thap
SV24028,Nguyễn Anh Cường,2.61,42,6.5,2,24,0,0,Cao
SV24029,Đặng Thảo Hương,2.77,33,6.9,0,18,1,1,Thap
SV24030,Trần Minh Linh,2.77,33,6.9,4,21,0,0,Cao
SV24031,Đặng Thị Khánh,2.36,33,5.9,0,15,0,0,Thap
SV24032,Trần Ngọc An,2.67,33,6.7,0,36,0,0,Trung Binh
SV24033,Nguyễn Minh Giang,2.75,33,6.9,0,24,0,0,Thap
SV24034,Đặng Quang Khánh,0.0,85,0.0,0,0,0,0,Cao
SV24035,Lê Quang Dũng,0.0,0,0.0,6,18,0,0,Cao
SV24036,Trần Quang Linh,0.0,50,0.0,6,18,0,0,Cao
SV24037,Trần Văn Khánh,2.67,33,6.7,0,18,0,0,Thap
SV24038,Bùi Anh Linh,2.0,44,5.0,5,18,0,0,Trung Binh
SV24039,Vũ Ngọc Nam,3.13,39,7.8,0,18,0,0,Thap
SV24040,Phạm Minh Giang,2.37,43,5.9,0,21,0,0,Thap
SV24041,Nguyễn Văn Dũng,2.9,80,7.2,0,15,0,0,Thap
SV24042,Đặng Minh Nam,2.43,33,6.1,0,18,0,0,Thap
SV24043,Đặng Ngọc Trang,2.52,33,6.3,1,18,0,0,Thap
SV24044,Vũ Đức Linh,2.46,50,6.1,1,24,0,0,Trung Binh
SV24045,Hoàng Văn Trang,2.53,33,6.3,0,18,1,1,Thap
SV24046,Phạm Văn Linh,0.0,0,0.0,7,21,0,0,Cao
SV24047,Trần Minh An,2.57,39,6.4,0,18,0,0,Thap
SV24048,Hoàng Quang Trang,2.78,33,7.0,1,24,0,0,Thap
SV24049,Nguyễn Minh Nam,2.76,33,6.9,1,24,0,0,Thap
SV24050,Lê Ngọc Khánh,2.66,48,6.7,1,21,0,0,Thap
SV24051,Vũ Thị Nam,0.0,0,0.0,6,18,0,0,Cao
SV24052,Đặng Thị Linh,2.43,33,6.1,0,18,0,0,Thap
SV24053,Vũ Thảo Khánh,2.25,67,5.6,2,18,0,0,Cao
SV24054,Phạm Thị Linh,2.48,33,6.2,1,18,0,0,Trung Binh
SV24055,Lê Anh Hương,2.93,33,7.3,0,18,0,0,Thap
SV24056,Vũ Minh Khánh,2.4,83,6.0,2,18,0,0,Cao
SV24057,Đặng Quang Trang,2.8,44,7.0,0,18,0,0,Thap
SV24058,Nguyễn Thảo Dũng,2.51,56,6.3,0,18,0,0,Trung Binh
SV24059,Hoàng Văn An,3.11,78,7.8,0,18,0,0,Thap
SV24060,Lê Thị Hương,0.0,0,0.0,6,18,0,0,Cao
SV24061,Lê Thị An,3.0,33,7.5,0,18,0,0,Thap
SV24062,Phạm Thảo Trang,2.45,73,6.1,1,15,0,0,Thap
SV24063,Bùi Anh Nam,3.14,39,7.8,0,33,0,0,Thap
SV24064,Lê Minh Hương,2.46,47,6.1,0,15,0,0,Thap
SV24065,Nguyễn Ngọc Hương,2.37,37,5.9,5,51,1,1,Trung Binh
SV24066,Hoàng Ngọc Linh,2.43,33,6.1,0,18,0,0,Trung Binh
SV24067,Đặng Ngọc Giang,2.38,48,5.9,0,21,0,0,Thap
SV24068,Đặng Minh Bình,0.0,0,0.0,6,18,0,0,Cao
SV24069,Phạm Ngọc Trang,2.36,40,5.9,0,15,0,0,Thap
SV24070,Hoàng Thị Dũng,2.23,39,5.6,0,18,0,0,Thap
SV24071,Bùi Thị Khánh,2.81,33,7.0,0,21,0,0,Thap
SV24072,Trần Thảo Trang,2.35,56,5.9,2,18,0,0,Cao
SV24073,Trần Văn Giang,2.63,33,6.6,0,18,0,0,Trung Binh
SV24074,Phạm Anh An,2.7,39,6.8,0,18,0,0,Thap
SV24075,Nguyễn Quang An,2.52,48,6.3,0,21,0,0,Thap
SV24076,Vũ Văn Trang,0.0,0,0.0,6,18,0,0,Cao
SV24077,Hoàng Minh An,2.79,33,7.0,1,24,0,0,Thap
SV24078,Hoàng Quang Nam,2.2,39,5.5,4,18,0,0,Cao
SV24079,Vũ Văn An,2.56,33,6.4,0,15,0,0,Thap
SV24080,Bùi Thảo An,2.71,44,6.8,0,18,0,0,Trung Binh
SV24081,Đặng Thảo An,0.0,85,0.0,0,0,0,0,Cao
SV24082,Phạm Anh Linh,2.3,60,5.8,3,15,1,1,Trung Binh
SV24083,Bùi Ngọc Nam,2.25,44,5.6,2,18,0,0,Trung Binh
SV24084,Nguyễn Văn An,2.74,47,6.9,0,15,0,0,Thap
SV24085,Bùi Thị Trang,0.0,33,0.0,4,12,0,0,Cao
SV24086,Lê Văn Cường,2.4,50,6.0,0,18,1,1,Cao
SV24087,Phạm Minh Bình,2.53,39,6.3,0,18,0,0,Thap
SV24088,Trần Văn Linh,2.66,46,6.6,1,24,0,0,Trung Binh
SV24089,Nguyễn Đức Dũng,2.08,50,5.2,2,30,0,0,Trung Binh
SV24090,Hoàng Văn An,2.4,62,6.0,4,21,0,0,Cao
SV24091,Phạm Đức Dũng,2.28,56,5.7,1,18,0,0,Thap
SV24092,Trần Minh Nam,2.65,100,6.6,3,15,1,1,Cao
SV24093,Trần Đức An,2.77,33,6.9,1,21,0,0,Cao
SV24094,Trần Anh Trang,2.43,33,6.1,0,18,0,0,Thap
SV24095,Đặng Văn Khánh,2.75,94,6.9,2,18,0,0,Thap
SV24096,Phạm Ngọc Linh,3.09,33,7.7,1,21,0,0,Thap
SV24097,Hoàng Thảo Hương,2.77,33,6.9,0,18,0,0,Thap
SV24098,Bùi Ngọc Bình,2.37,50,5.9,2,42,0,0,Thap
SV24099,Nguyễn Thảo Linh,0.0,33,0.0,7,21,0,0,Cao
SV24100,Nguyễn Ngọc An,0.0,33,0.0,1,3,0,0,Cao
SV24101,Vũ Văn Cường,2.47,43,6.2,0,21,0,0,Trung Binh
SV24102,Lê Ngọc Trang,2.23,33,5.6,0,18,0,0,Thap
SV24103,Hoàng Thị Nam,2.93,33,7.3,0,18,0,0,Thap
SV24104,Lê Anh Cường,2.24,33,5.6,0,15,0,0,Trung Binh
SV24105,Hoàng Anh Giang,2.74,50,6.9,0,18,0,0,Thap
SV24106,Trần Thảo Khánh,2.56,33,6.4,0,15,0,0,Thap
SV24107,Phạm Minh Dũng,2.65,50,6.6,2,18,0,0,Thap
SV24108,Đặng Văn Dũng,2.76,42,6.9,2,24,0,0,Cao
SV24109,Phạm Ngọc Hương,3.02,33,7.6,1,24,0,0,Thap
SV24110,Đặng Quang An,2.2,56,5.5,2,18,0,0,Thap
SV24111,Hoàng Minh Cường,3.16,33,7.9,1,24,0,0,Thap
SV24112,Nguyễn Ngọc Hương,2.76,33,6.9,0,21,0,0,Thap
SV24113,Hoàng Minh Cường,2.43,46,6.1,1,24,0,0,Thap
SV24114,Lê Anh An,0.0,0,0.0,7,21,0,0,Cao
SV24115,Lê Đức Giang,2.87,33,7.2,0,18,0,0,Thap
SV24116,Trần Văn Dũng,2.37,33,5.9,0,18,0,0,Trung Binh
SV24117,Lê Thị An,2.97,39,7.4,0,18,0,0,Trung Binh
SV24118,Hoàng Thị Hương,2.84,33,7.1,1,24,0,0,Thap
SV24119,Đặng Thị Linh,2.44,40,6.1,0,15,0,0,Thap
SV24120,Phạm Văn Dũng,2.6,56,6.5,2,18,0,0,Thap
SV24121,Lê Anh Bình,2.5,33,6.2,1,24,0,0,Thap
SV24122,Nguyễn Thảo Hương,3.4,39,8.5,0,18,0,0,Thap
SV24123,Hoàng Anh Nam,2.16,39,5.4,1,18,0,0,Thap
SV24124,Hoàng Minh Bình,2.94,33,7.4,1,21,0,0,Thap
SV24125,Trần Đức Linh,2.7,67,6.8,3,15,0,0,Trung Binh
SV24126,Lê Ngọc Trang,2.39,33,6.0,1,24,0,0,Trung Binh
SV24127,Hoàng Văn An,2.4,47,6.0,2,15,0,0,Trung Binh
SV24128,Đặng Thảo Cường,2.47,39,6.2,0,18,0,0,Thap
SV24129,Vũ Đức Cường,3.06,61,7.7,6,36,0,0,Thap
SV24130,Đặng Văn Cường,2.53,33,6.3,1,21,0,0,Thap
SV24131,Hoàng Ngọc Linh,2.87,48,7.2,0,21,0,0,Thap
SV24132,Vũ Thị Khánh,2.42,33,6.0,1,24,0,0,Thap
SV24133,Trần Thị Bình,2.45,50,6.1,4,36,0,0,Trung Binh
SV24134,Lê Quang An,2.44,56,6.1,1,18,0,0,Trung Binh
SV24135,Vũ Thảo An,2.2,67,5.5,2,18,0,0,Thap
SV24136,Vũ Thảo Khánh,2.56,44,6.4,1,18,0,0,Thap
SV24137,Bùi Quang Giang,2.37,33,5.9,1,24,0,0,Thap
SV24138,Lê Thảo Cường,2.46,44,6.1,0,18,0,0,Thap
SV24139,Nguyễn Minh Trang,2.47,61,6.2,3,18,0,0,Cao
SV24140,Vũ Minh An,2.25,61,5.6,2,18,0,0,Thap
SV24141,Nguyễn Thị An,0.0,0,0.0,6,18,1,1,Cao
SV24142,Đặng Đức Khánh,3.2,33,8.0,1,9,0,0,Cao
SV24143,Vũ Ngọc Giang,2.33,56,5.8,0,18,0,0,Thap
SV24144,Lê Đức Dũng,2.48,71,6.2,2,21,0,0,Trung Binh
SV24145,Lê Thị Linh,2.15,67,5.4,1,21,0,0,Trung Binh
SV24146,Đặng Văn An,0.0,0,0.0,6,18,0,0,Cao
SV24147,Đặng Thị Dũng,2.4,57,6.0,3,21,0,0,Cao
SV24148,Đặng Anh An,2.55,67,6.4,2,18,0,0,Trung Binh
SV24149,Hoàng Minh Giang,2.0,60,5.0,3,15,0,0,Trung Binh
SV24150,Phạm Thị Dũng,2.68,62,6.7,2,42,0,0,Thap
SV24151,Lê Anh An,3.03,33,7.6,0,18,0,0,Thap
SV24152,Phạm Thảo Trang,2.77,56,6.9,1,18,1,1,Thap
SV24153,Bùi Thảo Giang,2.67,40,6.7,0,15,0,0,Thap
SV24154,Phạm Thị Giang,0.0,85,0.0,0,0,1,1,Trung Binh
SV24155,Phạm Minh Giang,2.33,61,5.8,3,18,0,0,Cao
SV24156,Phạm Quang An,3.0,67,7.5,1,18,0,0,Thap
SV24157,Phạm Minh Trang,2.65,33,6.6,1,24,0,0,Trung Binh
SV24158,Đặng Thị Linh,2.6,87,6.5,4,15,0,0,Cao
SV24159,Đặng Thị An,2.62,38,6.5,1,21,0,0,Thap
SV24160,Lê Thảo Giang,2.7,33,6.8,0,18,0,0,Thap
SV24161,Trần Quang An,2.36,44,5.9,1,18,0,0,Thap
SV24162,Lê Minh Giang,2.52,39,6.3,1,18,0,0,Trung Binh
SV24163,Lê Anh Nam,2.43,33,6.1,0,18,0,0,Cao
SV24164,Nguyễn Đức Trang,2.43,50,6.1,0,18,0,0,Thap
SV24165,Trần Đức An,0.0,85,0.0,0,0,0,0,Cao
SV24166,Vũ Thị An,2.71,33,6.8,0,21,0,0,Thap
SV24167,Vũ Thảo Cường,2.45,40,6.1,1,15,0,0,Trung Binh
SV24168,Đặng Anh Nam,2.87,33,7.2,0,18,0,0,Thap
SV24169,Đặng Đức Giang,2.1,56,5.2,2,18,0,0,Thap
SV24170,Hoàng Minh Giang,0.0,67,0.0,4,12,0,0,Cao
SV24171,Trần Văn Trang,2.55,56,6.4,2,18,0,0,Trung Binh
SV24172,Lê Ngọc Linh,0.0,78,0.0,6,18,0,0,Trung Binh
SV24173,Lê Văn Khánh,2.8,67,7.0,4,15,0,0,Trung Binh
SV24174,Phạm Minh An,2.82,43,7.0,0,21,0,0,Thap
SV24175,Phạm Anh Hương,2.67,33,6.7,0,18,0,0,Thap
SV24176,Lê Ngọc An,2.41,50,6.0,1,24,0,0,Thap
SV24177,Vũ Ngọc An,2.53,33,6.3,0,18,0,0,Thap
SV24178,Nguyễn Minh An,2.42,61,6.1,0,18,1,1,Trung Binh
SV24179,Hoàng Ngọc An,2.64,43,6.6,0,21,0,0,Thap
SV24180,Phạm Quang Cường,2.83,38,7.1,0,21,0,0,Thap
SV24181,Vũ Quang An,2.7,67,6.8,2,18,1,1,Trung Binh
SV24182,Nguyễn Anh Giang,0.0,0,0.0,6,18,1,1,Cao
SV24183,Vũ Quang Nam,2.44,62,6.1,2,21,0,0,Cao
SV24184,Bùi Ngọc An,2.96,40,7.4,0,15,0,0,Thap
SV24185,Hoàng Đức Trang,2.2,44,5.5,1,18,0,0,Thap
SV24186,Bùi Thị Nam,0.0,67,0.0,5,15,0,0,Trung Binh
SV24187,Đặng Anh Cường,2.8,100,7.0,2,15,0,0,Trung Binh
SV24188,Lê Thị Dũng,2.37,44,5.9,1,18,0,0,Thap
SV24189,Trần Văn Cường,2.35,47,5.9,1,15,0,0,Thap
SV24190,Đặng Anh An,2.47,52,6.2,2,42,0,0,Thap
SV24191,Trần Văn Linh,2.33,53,5.8,7,30,0,0,Cao
SV24192,Hoàng Thảo Cường,2.53,50,6.3,0,18,0,0,Trung Binh
SV24193,Hoàng Đức Khánh,2.45,50,6.1,2,18,0,0,Trung Binh
SV24194,Bùi Quang Hương,2.26,39,5.6,0,18,0,0,Thap
SV24195,Hoàng Anh Khánh,2.3,80,5.8,3,15,1,1,Cao
SV24196,Vũ Đức Bình,2.33,56,5.8,0,18,0,0,Thap
SV24197,Bùi Thảo Giang,2.7,33,6.8,1,24,0,0,Thap
SV24198,Đặng Văn Giang,2.6,39,6.5,0,18,0,0,Thap
SV24199,Nguyễn Đức Linh,3.0,61,7.5,3,18,0,0,Trung Binh
SV24200,Đặng Đức Dũng,2.55,33,6.4,1,24,0,0,Thap
SV24201,Trần Anh An,2.35,67,5.9,1,15,0,0,Thap
SV24202,Nguyễn Anh Hương,2.43,33,6.1,0,18,1,1,Thap
SV24203,Trần Thị Trang,0.0,85,0.0,0,0,0,0,Trung Binh
SV24204,Nguyễn Đức Khánh,2.68,50,6.7,1,18,0,0,Thap
SV24205,Vũ Thảo Trang,2.36,50,5.9,1,18,0,0,Cao
SV24206,Nguyễn Văn Linh,2.71,33,6.8,1,21,0,0,Thap
SV24207,Phạm Thảo Giang,2.83,39,7.1,0,18,0,0,Thap
SV24208,Hoàng Quang Linh,2.93,33,7.3,0,21,0,0,Thap
SV24209,Đặng Thị Khánh,0.0,85,0.0,0,0,0,0,Cao
SV24210,Trần Ngọc Dũng,2.72,33,6.8,0,15,0,0,Thap
SV24211,Trần Đức An,2.57,50,6.4,0,18,0,0,Thap
SV24212,Trần Văn Cường,2.93,33,7.3,0,18,0,0,Thap
SV24213,Phạm Minh Trang,2.67,33,6.7,0,18,0,0,Thap
SV24214,Nguyễn Thị Cường,2.68,56,6.7,1,18,0,0,Thap
SV24215,Bùi Thảo Bình,2.66,43,6.7,0,21,0,0,Thap
SV24216,Vũ Anh Cường,0.0,85,0.0,0,0,1,1,Cao
SV24217,Trần Văn Bình,0.0,33,0.0,4,12,1,1,Cao
SV24218,Bùi Văn Bình,2.47,39,6.2,0,18,0,0,Thap
SV24219,Đặng Thảo Giang,2.7,33,6.8,0,18,0,0,Trung Binh
SV24220,Lê Văn Hương,2.6,44,6.5,1,18,0,0,Thap
SV24221,Lê Văn Giang,2.5,40,6.2,3,15,0,0,Cao
SV24222,Đặng Thảo Dũng,3.4,56,8.5,0,18,0,0,Thap
SV24223,Bùi Thị Giang,2.7,39,6.8,0,18,0,0,Thap
SV24224,Nguyễn Văn Nam,2.54,39,6.4,0,18,0,0,Thap
SV24225,Nguyễn Thị Cường,2.6,43,6.5,1,21,0,0,Thap
